,userid,geometry_x,geometry_y
499,584E7F5B825B2E80382EBCBBBF7605FA,POINT (-1.44846 52.43505),POINT (-1.52553 52.40602)
500,F22DA5395063C4FBCFB4027E78A352D2,POINT (-1.53631 52.43168),POINT (-1.43656 52.42169)
501,D5BAE3F189A425C9C7BDD396E231ACC5,POINT (-1.59807 52.41296),POINT (-1.57189 52.39104)
502,BCC4BE2D6A855BC04FC28C6F602C65C4,POINT (-1.44414 52.43015),POINT (-1.43266 52.43147)
503,9B33EB4542CF0F0863C19F464A9207FE,POINT (-1.47226 52.43344),POINT (-1.47577 52.45544)
504,4818AF3997226592C837551FD0A79225,POINT (-1.45908 52.40781),POINT (-1.43664 52.39254)
505,34CBBE11870ACE7E75406BBECEB85650,POINT (-1.52172 52.42595),POINT (-1.54397 52.42953)
506,83DEC3A559D49BE94179B2483F1E8FF4,POINT (-1.48881 52.41318),POINT (-1.49383 52.40797)
507,0B0869835DC0EAE10D66102CE3854E26,POINT (-1.46446 52.43898),POINT (-1.46788 52.44128)
508,F78FA2CE58CB6BD2BC972FE2C62B271A,POINT (-1.53703 52.38797),POINT (-1.52675 52.3798)
509,477FCA4B006FE5AEEFC60A0544754CE1,POINT (-1.48529 52.41623),POINT (-1.55784 52.40348)
510,97ADD169D83EC034770FF850DC00A305,POINT (-1.47104 52.4211),POINT (-1.55061 52.40225)
511,D279BB40D6B7DDF8CBA47AAFBD2FC2AB,POINT (-1.53744 52.42323),POINT (-1.55078 52.39648)
512,0D15E756BECFF9BECA1318D9DB714F14,POINT (-1.52782 52.43804),POINT (-1.54358 52.42907)
513,83864D96D676AC48ED0224E25E1EBCBF,POINT (-1.45023 52.39104),POINT (-1.47195 52.40383)
514,4C2EA34CA77CA3239246BCC3B5C78C32,POINT (-1.47552 52.42195),POINT (-1.47561 52.42192)
515,F0E420EC67BC0ED1DC5E85C6102FB97E,POINT (-1.46449 52.43898),POINT (-1.46787 52.44127)
516,8699A4755FC4701756C297A4DEF83336,POINT (-1.45034 52.38517),POINT (-1.44837 52.38671)
517,49FA20BAEB683814FEBF4058BEBA269A,POINT (-1.46543 52.43425),POINT (-1.45251 52.43609)
518,DDE6093C052F4E92D55936EA1F1370DC,POINT (-1.49182 52.40504),POINT (-1.50047 52.40596)
519,946B6067F27F0917830DE7AF2CB6761F,POINT (-1.52764 52.43337),POINT (-1.5434 52.42923)
520,283028D6EB6747A46250E9E7E6A218E8,POINT (-1.51924 52.45042),POINT (-1.51574 52.41209)
521,1036AE5CE7AFB84EA5EAA78F37F91918,POINT (-1.50184 52.43978),POINT (-1.52265 52.45393)
522,A7650C41CE02B90EE90AFF32A2C7C88B,POINT (-1.47236 52.41431),POINT (-1.50693 52.41443)
523,A7BC4DD9F69BF6D08F61A27FB12F9532,POINT (-1.47847 52.43912),POINT (-1.52778 52.45239)
524,AF07F35744A6A97495C22186FB5E1171,POINT (-1.53757 52.43052),POINT (-1.44382 52.42808)
525,E27633A7706B5C044E4E26B09901E63D,POINT (-1.47349 52.41407),POINT (-1.44393 52.4253)
526,99E92D1E15E5917B97A06B0E727B00E7,POINT (-1.46434 52.43988),POINT (-1.47959 52.4535)
527,F0B48EB8CAF913447B3FF106983DF84E,POINT (-1.45829 52.45216),POINT (-1.45124 52.41346)
528,6ADE6AF2BAB8B1A8E61E0D43CA7070D2,POINT (-1.56907 52.41046),POINT (-1.52795 52.41001)
529,136AA36A2E8DF0900793804D707B7388,POINT (-1.55344 52.4159),POINT (-1.51302 52.40241)
530,6801C65D4B6999A3C0AE4EC5BCEAAC89,POINT (-1.57197 52.41695),POINT (-1.57302 52.42268)
531,C1FABEED41885B4B707806A173C7894D,POINT (-1.5764 52.3992),POINT (-1.49119 52.41405)
532,C75360354028CA736A25B81A7BC77CAC,POINT (-1.48546 52.41289),POINT (-1.42795 52.43051)
533,0706DFC55DB319A9423CAC4A8F0110A9,POINT (-1.54302 52.40815),POINT (-1.5273 52.38001)
534,F669D4227798C5473C9CC5E5F87D38B0,POINT (-1.55258 52.40809),POINT (-1.5243 52.40606)
535,DB22A43806F8F680F168BB15BAC0E94A,POINT (-1.53311 52.43253),POINT (-1.51787 52.43347)
536,C43A937A8134BFEB7428A37E182BEC05,POINT (-1.45116 52.3921),POINT (-1.45794 52.3895)
537,7126A9650291D02FDEA2300F8F89DEC9,POINT (-1.4725 52.40549),POINT (-1.49744 52.41575)
538,179EF6AECDB31BC66E2D91BE821FDAEE,POINT (-1.45012 52.39582),POINT (-1.50056 52.41389)
539,7943F9903538270DBF7F6485F1937B20,POINT (-1.43413 52.42786),POINT (-1.50085 52.42205)
540,745CD19E952191A15AF06E977628970B,POINT (-1.50431 52.40948),POINT (-1.50509 52.40602)
541,DE923ECB10F72971A2937E1E0BE8038D,POINT (-1.51157 52.40219),POINT (-1.49888 52.4293)
542,6A2B741B6D91684B3C7C94B3BB32679F,POINT (-1.48066 52.38919),POINT (-1.46152 52.38814)
543,183E3F248A55B9C74E3B62C72C5244B3,POINT (-1.43689 52.42091),POINT (-1.53539 52.42938)
544,8C0C6F200120F443F8B3613EBE1D5FF7,POINT (-1.56815 52.40139),POINT (-1.56676 52.4011)
545,C7E0F1EF16908B9AD407313C9B2F4504,POINT (-1.4863 52.42006),POINT (-1.50628 52.40477)
546,65A3D6D7D71918C946584F01EF2BE5C6,POINT (-1.51926 52.37679),POINT (-1.51579 52.4472)
547,A1963E82FB86A3F255A58CEC3742486A,POINT (-1.45631 52.40339),POINT (-1.44212 52.39641)
548,3ACBB661EEC107883B847066C93893AD,POINT (-1.57767 52.40736),POINT (-1.58985 52.40397)
549,F85577E94A6A154E4C1462943AFC5063,POINT (-1.46851 52.43904),POINT (-1.47058 52.42421)
550,0935ACDE298774F017A1E28ED59A0825,POINT (-1.52394 52.43428),POINT (-1.52258 52.44405)
551,F6988BEC0C05F1984DE1BFDBCE52A76A,POINT (-1.47282 52.38405),POINT (-1.4868 52.38645)
552,CFCB6A3C68430F9ED636D4F5FA5D38E5,POINT (-1.51441 52.38317),POINT (-1.52059 52.41419)
553,4C46F197E3103E3B299DDB581AE7D9C8,POINT (-1.54477 52.42151),POINT (-1.52215 52.41359)
554,D8254AC6CDB519BD36C02EAE55729B41,POINT (-1.46766 52.43106),POINT (-1.51352 52.40841)
555,24220270B72B40ED8ADDCF6DE0B6E02B,POINT (-1.59781 52.40324),POINT (-1.60007 52.38915)
556,1B8C60815ECC4D2E508CCF3B4B08C1F4,POINT (-1.48212 52.42088),POINT (-1.56192 52.43151)
557,49DF8E60E9982A829F27457D16394805,POINT (-1.48263 52.43614),POINT (-1.4859 52.44141)
558,4327DD6D7B880BB2A6EF4EF78AC16BB1,POINT (-1.56669 52.39173),POINT (-1.53076 52.40585)
559,F873385C7F9A13CD194BAE90AE4B6BA2,POINT (-1.47219 52.38564),POINT (-1.4902 52.38108)
560,FE00F4A62EC9D4B7EAD9414A3EC3D6AD,POINT (-1.50658 52.40486),POINT (-1.50856 52.44188)
561,DCA1FCFC1A9E34E9A004C056E14A8E06,POINT (-1.52449 52.44317),POINT (-1.51211 52.37215)
562,3D5AAED93B729D501CB59FD2FA8FC22A,POINT (-1.51417 52.43435),POINT (-1.51426 52.43421)
563,CF9F5662C557286C4728F29C9FE2A1B8,POINT (-1.49459 52.40286),POINT (-1.49476 52.41566)
564,C73AA7013E3F8F749922D0ACD784F9A7,POINT (-1.45825 52.43955),POINT (-1.50656 52.40486)
565,E6BF1398CC2D32A56552638E9C72E87E,POINT (-1.56792 52.41807),POINT (-1.51391 52.4081)
566,DF58357FFB3EE73241059350C16DF82A,POINT (-1.48849 52.41159),POINT (-1.50093 52.40649)
567,85E7D13FFECC0DED65ED628AE675F8DF,POINT (-1.43574 52.42647),POINT (-1.45061 52.41802)
568,5D135D88587C745423C897053DF8E4CC,POINT (-1.47133 52.42023),POINT (-1.47442 52.41334)
569,C035D184FFF062E857005DB8822666BC,POINT (-1.52223 52.42412),POINT (-1.46874 52.41553)
570,BD68C50ED4372CC663BAA43083F62E3F,POINT (-1.52891 52.42094),POINT (-1.55987 52.40682)
571,30161CE0C8170CB59AE11F92E2C779C3,POINT (-1.56779 52.41092),POINT (-1.60288 52.41338)
572,91C9B3F29D168F7A16DDF095284BB34C,POINT (-1.48072 52.41663),POINT (-1.45561 52.38862)
573,26184E0E37D26C8FC3A4A72727901F4F,POINT (-1.50273 52.42697),POINT (-1.45461 52.41211)
574,6BAC6FD1E1C42981F9514D297A8F5AAB,POINT (-1.46478 52.43139),POINT (-1.468 52.43877)
575,8B5432A792A04B40FD2953AB4FE52395,POINT (-1.52102 52.44185),POINT (-1.44531 52.39046)
576,59DD4E4DE2C5552A1CAF06040E143ED5,POINT (-1.50264 52.39599),POINT (-1.52646 52.38811)
577,27FEDCABBF3F09BADC66CA187ECB77C3,POINT (-1.46557 52.37998),POINT (-1.45875 52.41239)
578,6C7D88431DFF05A665535AA5BDB8FE72,POINT (-1.51031 52.3852),POINT (-1.57102 52.38915)
579,045AB1D45E6998A21D0A565999CB04C2,POINT (-1.51788 52.38001),POINT (-1.52716 52.37924)
580,1A01954A93C48801F249CF909480CF28,POINT (-1.46509 52.44087),POINT (-1.47315 52.43627)
581,211C3A2B5F37FB39717B7B82D0D25716,POINT (-1.52073 52.40451),POINT (-1.55832 52.38157)
582,43F7D884063E47DB889190F6A01A7F05,POINT (-1.46839 52.39908),POINT (-1.47727 52.43912)
583,E1C5793CE4170A0ED628AFF6BCF7F713,POINT (-1.53348 52.39032),POINT (-1.59406 52.39356)
584,C5E3114739E836025296DF7503C349B0,POINT (-1.5635 52.3897),POINT (-1.56221 52.38169)
585,862EF562AD6EDA8268B70E817A3DF50B,POINT (-1.5393 52.4216),POINT (-1.49019 52.38279)
586,532E79C56C0E972AFF50D5256D638303,POINT (-1.48738 52.44801),POINT (-1.49046 52.44555)
587,0DF639BE137B8836A257EA5C3F8385E9,POINT (-1.53185 52.39653),POINT (-1.51111 52.38473)
588,6A5F8B0CA1697C4087D52C6AB7FAD45B,POINT (-1.59909 52.40282),POINT (-1.55455 52.38777)
589,A508F2719AA6F6F75AE6C12E0559AB79,POINT (-1.55423 52.36808),POINT (-1.59381 52.38974)
590,38C72323DBBD5CFDD945D1CFB0A44F76,POINT (-1.58566 52.41724),POINT (-1.5856 52.41732)
591,0B1932C6A18152602A3F5CB82C10EA97,POINT (-1.44843 52.39339),POINT (-1.46396 52.39502)
592,140E87482235F70B46C5C17A0284B880,POINT (-1.57584 52.42053),POINT (-1.43751 52.42194)
593,15DF7E32C6484DDEA4CEFF8F2EA55080,POINT (-1.51439 52.42879),POINT (-1.54375 52.41752)
594,A061DA380668DA061C13226184EE2D73,POINT (-1.59991 52.38941),POINT (-1.4442 52.39325)
595,62AD22E628ABEE06697B0A80C87AC18B,POINT (-1.4411 52.41698),POINT (-1.46345 52.39064)
596,74173AA430877E0EE62FB810C624F5B3,POINT (-1.51564 52.38661),POINT (-1.50059 52.40485)
597,5015BE961A8CE6DF122C5298E695C24D,POINT (-1.48142 52.42101),POINT (-1.47646 52.41831)
598,1BA0294BE2DA15475EA7362F8F732EA8,POINT (-1.52405 52.43548),POINT (-1.51856 52.4464)
599,4831C7243EE83A88D3B29F971D2FE070,POINT (-1.5136 52.37517),POINT (-1.52655 52.37984)
600,539F82369E6A24E96215EFB89688DFBB,POINT (-1.44095 52.41687),POINT (-1.55944 52.40694)
601,7BFD5197B5AF58E6A75EC153DBE09614,POINT (-1.51977 52.44195),POINT (-1.58311 52.39799)
602,1EF9706CD467C40E70E43C0C4C9BAC6E,POINT (-1.48176 52.41477),POINT (-1.51036 52.41052)
603,B9BE4FD48DF18B489EA1CE9C3421C109,POINT (-1.51525 52.4523),POINT (-1.52909 52.40849)
604,88205E10D81AB83720B6C0709F4656D9,POINT (-1.4776 52.39595),POINT (-1.44494 52.42314)
605,798FD99ADDFCC7A2C5486B942A675ECB,POINT (-1.56255 52.3947),POINT (-1.56195 52.38149)
606,075E37411CF35A808D547EB9FA0217EC,POINT (-1.46183 52.43286),POINT (-1.47018 52.42422)
607,B63E98822105648B70102A1A5692B118,POINT (-1.50754 52.42647),POINT (-1.50757 52.42646)
608,730DC84477B4755317AA7E69B6D746DE,POINT (-1.49981 52.42903),POINT (-1.49145 52.41104)
609,DE9F99EF065E9D7E009C93074F3E13F3,POINT (-1.46004 52.43388),POINT (-1.43363 52.43226)
610,DBBECCA2DCB7C6DAEE76DE2B76FBDC5A,POINT (-1.51026 52.38797),POINT (-1.53067 52.38429)
611,B138693FF990C470282FA62488CD0C7A,POINT (-1.59333 52.41637),POINT (-1.57747 52.41565)
612,5DB2E99363118F225CE7910E2A9CC969,POINT (-1.44464 52.39853),POINT (-1.44581 52.40266)
613,9EBBEE54BE7145E9A96C72364F3767AE,POINT (-1.54906 52.41669),POINT (-1.53983 52.41624)
614,6D63123DB2FA3B2D8FDDB5A29F573AA2,POINT (-1.52167 52.44118),POINT (-1.44561 52.43935)
615,67F1CC00E44EFA349ED13F6B32C652F7,POINT (-1.46447 52.44105),POINT (-1.49472 52.4129)
616,B9AEEE489F11FF69160E6F676DB9074C,POINT (-1.50636 52.42672),POINT (-1.51034 52.42348)
617,9BF4B0DC4B547B36AF91C04E50BACBEB,POINT (-1.53067 52.38088),POINT (-1.51778 52.40484)
618,96E18EA122F8E4D93EC7F6D33D751187,POINT (-1.52266 52.44179),POINT (-1.52818 52.41179)
619,AAE6412603FC215C5C0540095307B050,POINT (-1.5754 52.3982),POINT (-1.50324 52.40508)
620,4E40DABD3DE01560478AAC4A338DA56E,POINT (-1.47833 52.4047),POINT (-1.49273 52.39959)
621,633921C7413D211C6754B7D2CDBBEFEC,POINT (-1.54226 52.42034),POINT (-1.54356 52.42936)
622,745AF498E34A8135C74312CF06C1B96F,POINT (-1.49504 52.42982),POINT (-1.5034 52.41215)
623,D089623CEAC735CCCCF86AF71E02CA93,POINT (-1.46255 52.4091),POINT (-1.48026 52.41204)
624,822047BBA23638F3A27BF411693A3EB1,POINT (-1.50357 52.44669),POINT (-1.51452 52.44148)
625,E311F7DEB1652883B6DAB1E792853C8F,POINT (-1.53181 52.39661),POINT (-1.53 52.4022)
626,819BB74F5D59561F89B22BA80E85A6F7,POINT (-1.47407 52.42542),POINT (-1.45146 52.41972)
627,73619C730A0B064444EE044CB1BA83D2,POINT (-1.49978 52.42507),POINT (-1.49971 52.42501)
628,5961A09B64198798012F2320FBB94887,POINT (-1.49977 52.40833),POINT (-1.49978 52.40833)
629,6E60253C59493EEBD64B33438DD9518E,POINT (-1.5132 52.37577),POINT (-1.51297 52.40252)
630,11DC608F9B95C8FAA2F5646EA83BC514,POINT (-1.57557 52.39373),POINT (-1.5267 52.37973)
631,8DECDBED43054029411A653D6E4FB530,POINT (-1.4883 52.43519),POINT (-1.46769 52.42136)
632,6E51D6D98F065A30DA1B0445F471A609,POINT (-1.44078 52.41693),POINT (-1.45098 52.41358)
633,34E7F1B881618AFFC328478138CE831F,POINT (-1.54553 52.40753),POINT (-1.55699 52.40542)
634,8C72CBB670B1964C35BDD2C3036CB5C2,POINT (-1.54974 52.41178),POINT (-1.46901 52.42426)
635,6B1EC9517677B4CA8A359D83C1C3BF88,POINT (-1.58652 52.39501),POINT (-1.58561 52.40097)
636,9BB0A55224F5C194954396395F5D69AE,POINT (-1.51335 52.39502),POINT (-1.43137 52.39841)
637,95F092F39FE9BA64F90E6F8AC07D680C,POINT (-1.4391 52.42803),POINT (-1.49253 52.39957)
638,30F9954C25AAC225223B9B95B2C53EE4,POINT (-1.47608 52.42008),POINT (-1.47498 52.41335)
639,4006D79520FE613E55FAB0C43A66C6A1,POINT (-1.51344 52.3967),POINT (-1.50234 52.38529)
640,451FD55F4AD89E6E0BB2A04ED7CECE85,POINT (-1.54721 52.38823),POINT (-1.43681 52.42204)
641,BEBB7CDF996E77B3A881F328998C4573,POINT (-1.46157 52.44297),POINT (-1.49204 52.40004)
642,8B7DB60F387B454412EE9E80FEA04994,POINT (-1.47386 52.38102),POINT (-1.46808 52.38485)
643,80786158027F9DBCADEEB15F82B2E361,POINT (-1.51906 52.37797),POINT (-1.54673 52.40973)
644,9D7C16A22D95BBD13DF052091D4DFD33,POINT (-1.53159 52.3804),POINT (-1.50781 52.40715)
645,BA578F23F14C597BBDD06C2908E25CF8,POINT (-1.44924 52.39103),POINT (-1.46355 52.37985)
646,D18C9A051FAF912E47058C6CCB4C7A24,POINT (-1.46824 52.38333),POINT (-1.5003 52.41323)
647,DCC41741224D0734964E2848825334F5,POINT (-1.49816 52.41855),POINT (-1.5031 52.41257)
648,93C08CF6588C8C05A9E8F9EEC0874A1A,POINT (-1.4419 52.40392),POINT (-1.51929 52.40533)
649,E6AA728030BFB06D53D0A0FA980C928C,POINT (-1.50663 52.42864),POINT (-1.5032 52.38817)
650,08D9C854559C8373163EAF4C3EE66814,POINT (-1.55946 52.40449),POINT (-1.58537 52.39831)
651,89546BA380BA27237272C13C11AB9D2C,POINT (-1.45428 52.39955),POINT (-1.6031 52.43083)
652,7410D9305D7837F29A12EDB88600680B,POINT (-1.55614 52.38109),POINT (-1.56128 52.37879)
653,A78386DF36BE34655D6BB513C7595CAD,POINT (-1.47505 52.43863),POINT (-1.52308 52.45025)
654,79B1892377921A59770CC1969EC4E348,POINT (-1.48334 52.38603),POINT (-1.50104 52.40614)
655,BD0C59399C1D7135B23A8E58BD3DC423,POINT (-1.53067 52.39887),POINT (-1.52915 52.40129)
656,32B1316DBF1A9CAC6AC660F1440CD2A1,POINT (-1.53431 52.42969),POINT (-1.5436 52.42944)
657,0BACB51A71F0EE368405321EEA1D2462,POINT (-1.45614 52.40541),POINT (-1.55167 52.42)
658,977A2A897016575071E6613DAC53BF31,POINT (-1.58319 52.40836),POINT (-1.58312 52.40511)
659,668C2F1CB9A8E1FDB058481E163BE794,POINT (-1.46004 52.39042),POINT (-1.46815 52.38496)
660,6DDE6A9D7A87F261A1E68E8769C0BD55,POINT (-1.46845 52.38295),POINT (-1.43846 52.42055)
661,FB5FE39B94F41C834346593EA5CC9DB4,POINT (-1.53228 52.43819),POINT (-1.54247 52.42199)
662,8AE83CF06389259D193B7C23C10B8547,POINT (-1.43345 52.3993),POINT (-1.48489 52.39086)
663,D02D263965F9CE6416867F5A76EA9EFE,POINT (-1.46844 52.38296),POINT (-1.46239 52.3967)
664,598FC402B2066CB5FFC0DB4D278958CD,POINT (-1.49253 52.40497),POINT (-1.50017 52.40514)
665,E42FD49676ED0574CB2180CBA175369F,POINT (-1.49905 52.44255),POINT (-1.43585 52.42144)
666,FC7542D6803F1F818FB3C5338EAA1045,POINT (-1.47075 52.38866),POINT (-1.53445 52.39823)
667,88916636579F70AE9C89374E9A418D40,POINT (-1.58188 52.3858),POINT (-1.57323 52.39747)
668,0FCAF2C387C053980A6005A182D0400E,POINT (-1.45082 52.40294),POINT (-1.445 52.3915)
669,68396BF4BC180959BF1AB5C6CD28B82D,POINT (-1.50435 52.40952),POINT (-1.53512 52.40172)
670,6A927D6DA886831940B7BDFB2261616A,POINT (-1.5677 52.39293),POINT (-1.50132 52.40661)
671,E02FDA4FB328EA7585F2F88E2F475580,POINT (-1.44464 52.39853),POINT (-1.44582 52.40265)
672,DE25DA571D40411B2372B3D6AF87B95A,POINT (-1.53666 52.40201),POINT (-1.51046 52.38652)
673,3A6C5C726320346224A6C8BCA1C1935B,POINT (-1.46608 52.41096),POINT (-1.44362 52.39729)
674,7B52870E0512059E7FA55D8CD1DDB667,POINT (-1.58239 52.40476),POINT (-1.58238 52.40477)
675,B5EAD8EB495CE913327A58B49E8714AC,POINT (-1.53368 52.43221),POINT (-1.60308 52.43078)
676,8B49CF51672FBBD5AC72BB4E43549CF7,POINT (-1.52435 52.43377),POINT (-1.54871 52.41439)
677,32663602D0AEF9F8DC910ACADF56B253,POINT (-1.46575 52.4348),POINT (-1.49467 52.41292)
678,AF781902D3E9E82B52B0E64C6C71BFAA,POINT (-1.49038 52.42423),POINT (-1.48451 52.43219)
679,90D6620410A2D405CB0A1132CE3B4B4D,POINT (-1.52232 52.43736),POINT (-1.51165 52.40507)
680,04B799713C5BC8DE213B3BB325ED8F3C,POINT (-1.44066 52.41578),POINT (-1.50849 52.40736)
681,00F879C120278DDF7FF42611A874B497,POINT (-1.5756 52.39888),POINT (-1.57633 52.4066)
682,1551BFDC565398F43B5E4B193A62E999,POINT (-1.51861 52.42386),POINT (-1.46512 52.42414)
683,6BD13F2340B2A0F8F5E79F94AC3CCB78,POINT (-1.5198 52.42717),POINT (-1.51057 52.42995)
684,6A614E96A27CAFAFF2CB7A4E9712D706,POINT (-1.45861 52.39292),POINT (-1.44463 52.42722)
685,B0E6B7354889E123F446CEFE04AA41BD,POINT (-1.48112 52.45222),POINT (-1.48975 52.42841)
686,2FF352834AE9F8A8DB4F06C90A0DFEED,POINT (-1.48295 52.38625),POINT (-1.4549 52.38568)
687,80BA29EAB4C16BB3A00EAEA0B7B76907,POINT (-1.52677 52.43939),POINT (-1.52175 52.44229)
688,153C3A421712E55042071C3647ECBF9D,POINT (-1.52028 52.37875),POINT (-1.49498 52.44783)
689,3FB0C42F98FFC0B5B1EEA28C0F712EFA,POINT (-1.58332 52.40869),POINT (-1.58475 52.4012)
690,88A0A3D6BC70B8CAA6C1DB03C3FF92A9,POINT (-1.53447 52.43954),POINT (-1.53297 52.42828)
691,D883B7B290DC5C92581A8AFB037BA605,POINT (-1.45397 52.41697),POINT (-1.51802 52.40677)
692,A4E7A1F240A29872E8E99BA01025C99B,POINT (-1.53288 52.38488),POINT (-1.5331 52.39856)
693,16A96D9FF92FBD1EF6F678DCEA854AA0,POINT (-1.5278 52.44895),POINT (-1.53328 52.43236)
694,EC1F1C1271B2CA9C9F96C29863591853,POINT (-1.5879 52.4139),POINT (-1.47257 52.41895)
695,0CBBD2189564E8CC9960F7C84B5BF8EF,POINT (-1.5484 52.4079),POINT (-1.55836 52.41452)
696,B88AEF512702E95F77E18779715A790C,POINT (-1.59488 52.39871),POINT (-1.5272 52.38718)
697,1BEF22521ADAD314AB8FF772ACD7F6D5,POINT (-1.53765 52.41519),POINT (-1.55414 52.41325)
698,84C576F94EA2EC5CF0F71FB300FD8DC0,POINT (-1.51313 52.42346),POINT (-1.49463 52.4269)
699,6520F738B4B1EF5DC24A53CF18A21636,POINT (-1.44402 52.40502),POINT (-1.45796 52.4159)
700,9F8BB69BF816C6721BEBA81322A9E220,POINT (-1.47206 52.42462),POINT (-1.46993 52.38368)
701,3151FC01A8758981D4E3E1564476467E,POINT (-1.49498 52.40686),POINT (-1.51177 52.40976)
702,78B82BA80C67FA0854A2FCD76279A61B,POINT (-1.53162 52.3804),POINT (-1.54072 52.42031)
703,FA7B0E635B282157FDFC129D5E96A43D,POINT (-1.4708 52.38865),POINT (-1.53607 52.37841)
704,75422DFC53EE335D94F7F4427AF67644,POINT (-1.59769 52.39445),POINT (-1.57502 52.42039)
705,D6C4FC62F6D6679753FACB2DF7031260,POINT (-1.47331 52.4331),POINT (-1.48517 52.39112)
706,010FA03A5169D1B2C076810D9D8FAC45,POINT (-1.53832 52.42826),POINT (-1.53449 52.43749)
707,3420212CF262079CDAAB77F5215E7D99,POINT (-1.4552 52.4185),POINT (-1.48673 52.43048)
708,322BAEB4CB3CFBC12D46E57E7C8B5FFC,POINT (-1.46523 52.43623),POINT (-1.46804 52.43935)
709,445691584ECEBF67B482B2D2086D9712,POINT (-1.52397 52.38045),POINT (-1.51803 52.37275)
710,ACB16D87E1F2586A0B7904C95BE58E3E,POINT (-1.48626 52.44814),POINT (-1.49194 52.44389)
711,94FE28EA1583EC30B4159F6578869899,POINT (-1.47708 52.42903),POINT (-1.45199 52.43597)
712,489BD1B601F6B3119AAEF671E69A9E79,POINT (-1.51385 52.42271),POINT (-1.50564 52.41463)
713,AB7C3414B4433CC888F7F683DF70EC11,POINT (-1.4782 52.40461),POINT (-1.50391 52.41399)
714,2D672CF1536F1FE5BD2E7E0D3E6AF57E,POINT (-1.49415 52.40699),POINT (-1.51899 52.41088)
715,CF3DDAD55193C1FE8168D85B750A2724,POINT (-1.47723 52.42902),POINT (-1.43868 52.42078)
716,17A27A6DA6F39077F57E573B0073887E,POINT (-1.44939 52.39147),POINT (-1.47158 52.43698)
717,019C75F9BDAA7D842E76EE665080B5B9,POINT (-1.52209 52.42414),POINT (-1.4762 52.41288)
718,10E7E8C376A2EA57B70F8435B74DA604,POINT (-1.52804 52.43718),POINT (-1.56461 52.41029)
719,79F74FA7435E88B2AAFCD354FC27677C,POINT (-1.55102 52.40537),POINT (-1.59077 52.39361)
720,C83CB1655E6551680DBAF9630EF81320,POINT (-1.51111 52.3839),POINT (-1.51311 52.37603)
721,DC7BD73967B287C0D3CC713F8A3DD8A9,POINT (-1.51439 52.42545),POINT (-1.49933 52.41663)
722,C61A1D2B622D6A4204CE15F701054CFA,POINT (-1.43741 52.42721),POINT (-1.49268 52.39997)
723,73EF283088CD561CBD9BC1A6AA25140E,POINT (-1.50381 52.3854),POINT (-1.43748 52.42194)
724,2EB341D9E0E6748437E96126473CAFE2,POINT (-1.5894 52.41804),POINT (-1.4842 52.4306)
725,62B0DE7AC147FB607FCC1E2140A07572,POINT (-1.54299 52.4201),POINT (-1.54682 52.40295)
726,6940A981722F8FBD4E5C6961B58E314C,POINT (-1.49415 52.40695),POINT (-1.48057 52.41137)
727,AA0F784A5EA0DA5422E4ECF434A3EF3D,POINT (-1.59169 52.4168),POINT (-1.48854 52.42785)
728,F6887D9E9486A8C117F11B9E0A94602B,POINT (-1.53293 52.38304),POINT (-1.58438 52.40249)
729,4C7CBEBFF0904736D8A50FBAEAE58547,POINT (-1.5487 52.41439),POINT (-1.55546 52.38741)
730,2C885846E875B1EDBD966B3910625DC5,POINT (-1.55331 52.4067),POINT (-1.59889 52.41893)
731,A4588483BE6E4561B135EE4A9CC96FC5,POINT (-1.58596 52.39959),POINT (-1.58959 52.404)
732,B321437B9455163D830768C4DA984A02,POINT (-1.51715 52.44709),POINT (-1.44639 52.42972)
733,FB4DADCF6AD007801C3FF1D69C364BD2,POINT (-1.52354 52.41105),POINT (-1.51818 52.40745)
734,067AC8A5E6F867EA1D3E477D7793D4F4,POINT (-1.54527 52.41338),POINT (-1.55765 52.41445)
735,4ED687E81CD7F41C8D4B53E10B3CE5FB,POINT (-1.49777 52.40638),POINT (-1.50231 52.40652)
736,A2FCD5F0FC9A6DF97F0FD26A7ACB638F,POINT (-1.49811 52.43653),POINT (-1.49809 52.43561)
737,B030BBD02ACE4AFCA037F5207E94CDA9,POINT (-1.50276 52.44016),POINT (-1.50285 52.42731)
738,6087BA02C14AE25785B071850FBD8B42,POINT (-1.50143 52.44727),POINT (-1.50712 52.4493)
739,F10DDD322417B3F466AB39EEF562FFE3,POINT (-1.47312 52.44306),POINT (-1.49701 52.43529)
740,50641CCEB044DB54727304E099E381C7,POINT (-1.55933 52.37846),POINT (-1.51834 52.40781)
741,6B1A1385EA28B11401965F3D482984EF,POINT (-1.57936 52.4102),POINT (-1.56694 52.41218)
742,70B36F041C4FB474A2DB6F305324FC62,POINT (-1.53875 52.41727),POINT (-1.53875 52.41728)
743,18D6C7CB5003E913060BDE8CA8221386,POINT (-1.45661 52.38579),POINT (-1.52625 52.39556)
744,0CA6EAE4E0D6AB7C0644B7EA5A31DAD6,POINT (-1.51006 52.38947),POINT (-1.52658 52.37982)
745,F2F954F4FF0D70EE21F9FFE55E5A3EDD,POINT (-1.46871 52.40681),POINT (-1.55957 52.38981)
746,51BEAFF3628CCCAF9E5AEACAD62C26BC,POINT (-1.46499 52.44245),POINT (-1.47278 52.43535)
747,786B2D549A46301203E8E322EBBBD1C3,POINT (-1.55745 52.39131),POINT (-1.55505 52.38771)
