,userid,geometry_x,geometry_y
1912,1DA3AA3124E3F99FAD47341B9BFA0F7A,POINT (-1.89493 52.50956),POINT (-1.8919 52.50823)
1913,5C2F39EEA4724A2480D37A1544AF0632,POINT (-1.82631 52.53728),POINT (-1.78061 52.47436)
1914,807E84B90F4B0CA8F79D8D36E6D72101,POINT (-1.78874 52.51902),POINT (-1.78072 52.51841)
1915,B1AA5426A62323D5DB4B095C66A98B20,POINT (-1.91048 52.4727),POINT (-1.785 52.45515)
1916,B7A5D8F45BBF34D0BC4E1ACC2AD287FA,POINT (-1.90982 52.41143),POINT (-1.93089 52.41741)
1917,464ABFA1A5C6CFC3486C8AD441E5BAC2,POINT (-1.86795 52.46071),POINT (-1.85713 52.50578)
1918,3CA9524AB9D25197907C0796605AC11E,POINT (-1.79318 52.55518),POINT (-1.80065 52.54023)
1919,0F82B235523095213F1A1E816ADBC612,POINT (-1.97715 52.43093),POINT (-1.81109 52.55893)
1920,B4A62C08DA997CE2888BC6F17E4E9A1C,POINT (-1.9332 52.46257),POINT (-1.92105 52.50117)
1921,BEB60A07E3F8066077DAABC4CE3A70C4,POINT (-1.92062 52.41014),POINT (-1.94973 52.40006)
1922,987726FE167C92E8AA7FC4063F3B2FF3,POINT (-1.8448 52.54268),POINT (-1.81929 52.55823)
1923,C22CEAC122E60B163F6F4CE4EB99A1A9,POINT (-1.79955 52.55049),POINT (-1.79751 52.56195)
1924,694F80F6D1D28ED4BC4451F10807E795,POINT (-1.81818 52.58854),POINT (-1.80166 52.56177)
1925,2B20CAD7DDD93191A73BC8A4EB43CABE,POINT (-1.94301 52.4885),POINT (-1.86438 52.47201)
1926,4A96655A460E68FD7D0AE81DE50909F3,POINT (-1.81626 52.49774),POINT (-1.81637 52.49775)
1927,8F75A8D937E28B290FB99F00169F8B4C,POINT (-1.80816 52.45325),POINT (-1.83399 52.45599)
1928,E16A1404F76E6D5D6638F53083FA53B5,POINT (-1.79825 52.52588),POINT (-1.81153 52.58255)
1929,E301B10EE2207A7E6696656FF2352F42,POINT (-1.90571 52.42574),POINT (-1.88379 52.48283)
1930,1E7C83E153D6F1C2A22488CBB9A13F5E,POINT (-1.80216 52.5655),POINT (-1.82468 52.5621)
1931,54EC738B595481EE120648B3C991B11A,POINT (-1.79827 52.48021),POINT (-1.8689 52.46971)
1932,D95367B74EEBC41CD5299788D92AD41C,POINT (-1.92448 52.5449),POINT (-1.92546 52.54601)
1933,E02405DCACC2862BC0826482B9CFD508,POINT (-1.93281 52.49444),POINT (-1.90501 52.4877)
1934,4EB4CB6F405BA5C8C857EB7347735D5E,POINT (-1.8 52.55151),POINT (-1.80166 52.55081)
1935,71F17832B6BB989B75F2CEC75D795323,POINT (-1.83956 52.53628),POINT (-1.81197 52.56775)
1936,F3505A33E3526A56D41A0575A5FEF139,POINT (-1.89349 52.54184),POINT (-1.85629 52.505)
1937,B52F2139D723289187534F6CFB2EF0E3,POINT (-1.87894 52.53881),POINT (-1.86353 52.53458)
1938,5B1A277E5F1A6A3D1933C00606982A93,POINT (-1.93616 52.50992),POINT (-1.93943 52.45261)
1939,F063DD265BC89CAC91470E7796E3C6C3,POINT (-1.86093 52.4595),POINT (-1.8499 52.43616)
1940,D4A817337A312C1C63D6119F566562CB,POINT (-1.91974 52.4764),POINT (-1.87969 52.4758)
1941,7C220FFFB5EE3F859C7CFA43CDD71714,POINT (-1.83959 52.54018),POINT (-1.88758 52.5203)
1942,FCC4B6E8FF0B733A8D96E34777F03B69,POINT (-1.87349 52.52042),POINT (-1.86197 52.52254)
1943,40AF8097BEE92DCE5FE5FC615ED9D1EE,POINT (-1.97618 52.41336),POINT (-1.95452 52.42472)
1944,04481E93420ACD689898F071A0E84161,POINT (-1.8648 52.52267),POINT (-1.88596 52.51967)
1945,58DBDE0E0653F009DB1D0F44D1A42C80,POINT (-1.84502 52.52193),POINT (-1.88415 52.51563)
1946,7C1339D998791E23ADA0AE7A0EBE5B47,POINT (-1.90679 52.55234),POINT (-1.9029 52.5499)
1947,3167361F0CE4C9BA366F96CF4BC73649,POINT (-1.81859 52.4737),POINT (-1.90714 52.49797)
1948,9C86240159D96C50D840A1369406F615,POINT (-1.83437 52.44746),POINT (-1.83244 52.43964)
1949,15676E7AA87DDD6FD78F5A00471D6930,POINT (-1.96849 52.43456),POINT (-1.97985 52.44242)
1950,473646FB3856DD3B90745C9F8671AF1A,POINT (-1.89121 52.55224),POINT (-1.88885 52.54958)
1951,082DA669D2725E924B05C9AFF6114E40,POINT (-1.92368 52.54069),POINT (-1.81365 52.52655)
1952,3283D56DE412AE9D1ADE34DA4589BB2B,POINT (-1.91268 52.53872),POINT (-1.8209 52.56782)
1953,ACEFBD30170D1B364C02D65FEFC11928,POINT (-1.87071 52.55197),POINT (-1.88561 52.54631)
1954,DFC5DC5760CDFDD0CD0B8D2AB42702F3,POINT (-1.95835 52.44915),POINT (-1.92017 52.53743)
1955,2C96D538CECA85621AFC466EB2693914,POINT (-1.79438 52.49275),POINT (-1.76853 52.48264)
1956,1936D993F5EA48F037DDE35595464151,POINT (-1.88929 52.54893),POINT (-1.89834 52.48365)
1957,A5D3F38D39B90FCA5EB2E9411FF9AC39,POINT (-1.80871 52.49276),POINT (-1.8201 52.49304)
1958,0882224CE5CDB41EC179E37B025F852F,POINT (-1.97569 52.40017),POINT (-1.98259 52.39601)
1959,91EFE3CCEC8457AC524A39D12A6BAD1F,POINT (-1.92416 52.40806),POINT (-1.91464 52.43285)
1960,7F3B00B8F62287FE58E28F349BBF6FD1,POINT (-1.9705 52.4036),POINT (-1.92163 52.5013)
1961,A7645F0E1D31297A0BB8B5FE095445DE,POINT (-1.98052 52.41777),POINT (-1.81654 52.43629)
1962,782B4991C08AF21430ADD16A2323D502,POINT (-1.81139 52.56717),POINT (-1.81389 52.56725)
1963,490D1A374AC92F42A0EC769258BACB12,POINT (-1.79176 52.55931),POINT (-1.91031 52.47875)
1964,7714B2D37E9773A6DA135A1546D372D3,POINT (-1.81846 52.59132),POINT (-1.88505 52.50389)
1965,DEC60820B2C176C297BB342A9F894960,POINT (-2.00128 52.39344),POINT (-1.97483 52.42193)
1966,4FA531BD0EC06777220388E472B0C678,POINT (-1.8575 52.44622),POINT (-1.84862 52.45214)
1967,F0D50F5D7966CD9D3EB913B95A995E42,POINT (-1.81841 52.53059),POINT (-1.81434 52.51128)
1968,A793D60B7AD1D3D717CCBF0A48D07B6B,POINT (-1.82946 52.4361),POINT (-1.8322 52.43925)
1969,2B503BD55094A9FE3554F2E93785B937,POINT (-1.97739 52.40493),POINT (-1.9774 52.40481)
1970,940BEFB51088E9576A3A12B10175850B,POINT (-1.87031 52.45665),POINT (-1.90525 52.41718)
1971,9B7ADE484180CFC367CCB6ACC4908E30,POINT (-1.96075 52.40592),POINT (-1.89481 52.48309)
1972,0BBA196561C543E2925C7054FA740B65,POINT (-1.83721 52.47347),POINT (-1.87807 52.52837)
1973,69E8F92C4509268B22E7E10FAB9B5855,POINT (-1.89216 52.54997),POINT (-1.95363 52.44409)
1974,ED7F6F878BC3AF128787D2455FC2551E,POINT (-2.02442 52.40511),POINT (-2.00891 52.4434)
1975,6E90B59809281044772042E7D6D81846,POINT (-1.98252 52.43089),POINT (-1.84461 52.4115)
1976,B11A267757477934E8DDD7B6C86B4CC4,POINT (-1.83531 52.42012),POINT (-1.83658 52.42053)
1977,189B4F0B0FABAE5C8420C0D0E8167972,POINT (-1.82055 52.57057),POINT (-1.9651 52.46942)
1978,C56FF828DAFEFF9A8904C63F491523C5,POINT (-1.87834 52.54066),POINT (-1.88561 52.54028)
1979,4D350429930273946DD9483664F33032,POINT (-1.79539 52.56546),POINT (-1.79076 52.56291)
1980,B7D8CE33596967A263E262CB3FE5BF9E,POINT (-1.87938 52.54184),POINT (-1.86747 52.47608)
1981,1BD540589FF13F379905CC7622B1EA25,POINT (-1.91913 52.47811),POINT (-1.92175 52.47165)
1982,3522B64081FC39190DB05EB9BF1EB6CD,POINT (-1.89013 52.50608),POINT (-1.88545 52.48282)
1983,3E12924621A241A365B31241849E99B0,POINT (-1.96542 52.39592),POINT (-1.94734 52.40982)
1984,6378DEDD87DC4EE7E8961069D48FD469,POINT (-1.86569 52.42787),POINT (-1.89061 52.43285)
1985,E664D5B8801788FDB0B9317332144A04,POINT (-1.97684 52.45706),POINT (-1.91078 52.4874)
1986,A5389D353C440583B303E1B36C6DBC0C,POINT (-1.91092 52.40972),POINT (-1.91165 52.47537)
1987,887613A4EB7539CA22073ACDDC03BBB7,POINT (-1.84086 52.59868),POINT (-1.81115 52.56818)
1988,13B99A95A758630C08A30187B9086820,POINT (-1.93024 52.43926),POINT (-1.93106 52.4515)
1989,78192E45ECA1D46C60A1B17DB92A3912,POINT (-1.95776 52.43015),POINT (-1.81327 52.48)
1990,5BB2F51389A56E4B08AEC835D68C8273,POINT (-1.82529 52.4933),POINT (-1.83683 52.53642)
1991,B16CE8BF4A033CAB851DE89B1F0F9F5E,POINT (-1.86453 52.43367),POINT (-1.91276 52.45877)
1992,B8C0F23DE8A1D14D69147A87BB01D426,POINT (-1.94478 52.4744),POINT (-1.95012 52.46243)
1993,3E0D7D23B608EE696C4762F414FEAB23,POINT (-1.92391 52.46426),POINT (-1.92147 52.46204)
1994,FB986AB60E6C0AC3E233A2541251C4C0,POINT (-1.82458 52.45936),POINT (-1.80769 52.4643)
1995,097622164FA218C8D0B11F165E182319,POINT (-1.91498 52.53095),POINT (-1.90116 52.48964)
1996,A26EA9E4068C02F0C0D4CEEE7EB5F11F,POINT (-1.9081 52.53942),POINT (-1.90887 52.54078)
1997,5E70E439BC18552D5B3294BCA9CA5862,POINT (-1.80859 52.45046),POINT (-1.80943 52.453)
1998,B85516AF9CCA9E45918CE6A63550DF6C,POINT (-1.90623 52.55359),POINT (-1.90086 52.54665)
1999,332D41C6476E300C638182A890C5764B,POINT (-1.77633 52.47976),POINT (-1.82264 52.50784)
2000,C897F485F28F7B93FC601CC04EFB74D8,POINT (-1.87845 52.53021),POINT (-1.79221 52.47039)
2001,BBC6A0FD27B2FAFC14A73DCF9579094F,POINT (-1.955 52.4051),POINT (-2.02085 52.39971)
2002,7297143AE36C3EF536DFCA738F880A88,POINT (-1.88571 52.5444),POINT (-1.88578 52.54442)
2003,F8AC9F277FA5490D2D9B5BF4842FE21A,POINT (-1.80577 52.48657),POINT (-1.79107 52.46926)
2004,A80FB970ACB75E4A3F08FE998F4E9755,POINT (-1.93823 52.50294),POINT (-1.93812 52.50283)
2005,06C0A798BC0D5FABC0C3B3D504FE846D,POINT (-1.85251 52.51639),POINT (-1.91223 52.47571)
2006,3FB7D56962F498BC374E3D7AAD3A57CB,POINT (-1.89174 52.51448),POINT (-1.91522 52.50438)
2007,85F33FAF6177A1C1D5AB2E56A874D769,POINT (-2.01129 52.43338),POINT (-1.8918 52.48253)
2008,F6C15DBAD6392D222685299844FA30E9,POINT (-1.76732 52.47751),POINT (-1.7672 52.47868)
2009,779E99C24A6E8537042B7B60B6AEBED3,POINT (-1.84619 52.48336),POINT (-1.81586 52.4815)
2010,733BF63F41134983571693C27E778119,POINT (-1.84653 52.47997),POINT (-1.88681 52.48602)
2011,8BDEBE7D957B1B4E2E3903BF4F862ED3,POINT (-1.94692 52.4228),POINT (-1.93898 52.4431)
2012,CB2A13AFDBA0237A223E3E64C0D22A02,POINT (-1.83712 52.43975),POINT (-1.85665 52.47092)
2013,11AD44BC95421B0FBF4D5FA9FBBACB13,POINT (-1.88916 52.43952),POINT (-1.90024 52.47922)
2014,BCEC3956B68D32F12A94AF2E9EA009F5,POINT (-1.9016 52.53656),POINT (-1.90104 52.52647)
2015,6E6340163261D7046F17A83231287A80,POINT (-1.8305 52.4669),POINT (-1.83669 52.4637)
2016,F8471E5DC50930EF58931AC351CC74A8,POINT (-1.81675 52.48142),POINT (-1.94282 52.45182)
2017,93B05CC0004D5AEE98947FCA0F07FDC8,POINT (-1.9144 52.46703),POINT (-1.91269 52.45884)
2018,F24670E901D252028A82B22884C75A06,POINT (-1.88139 52.40607),POINT (-1.9391 52.45371)
2019,8F3427E1C3453261BFBA3E8297B380FF,POINT (-1.90048 52.41421),POINT (-1.90499 52.43917)
2020,A726DA9127FFFD9A2A54F11634CBA043,POINT (-1.93099 52.47147),POINT (-1.90623 52.48116)
2021,EF9D922104DAD1B0C3FBDFAEB4B721F7,POINT (-1.94156 52.45546),POINT (-1.92385 52.45048)
2022,039316C00DCA1234405E6CF2776D6134,POINT (-2.01348 52.39893),POINT (-2.00559 52.39652)
2023,81064BDF595B7555C05A0ED116CB091C,POINT (-1.91402 52.40754),POINT (-1.86818 52.41648)
2024,7F1FC54EEA1123E48F88487497CA5486,POINT (-1.98585 52.45166),POINT (-1.87564 52.4895)
2025,CC73B45CCE27D82C83F0C27D643877A9,POINT (-1.89423 52.50487),POINT (-1.89094 52.48425)
2026,49297069B0D5A0BBB58D7236FE52C762,POINT (-1.79618 52.53386),POINT (-1.93794 52.44169)
2027,ED727193EA02EEE82C889B1591D64ACF,POINT (-1.8939 52.41923),POINT (-1.93877 52.45404)
2028,76649A55999C7403F40EDE37634EA67F,POINT (-1.83147 52.44265),POINT (-1.82537 52.44652)
2029,624F79E7EAF824DF31A78E7060047480,POINT (-1.85973 52.45391),POINT (-1.88558 52.42382)
2030,07DD6DBD8C5E8F1B3C8357FAC8A9DF42,POINT (-1.85873 52.47004),POINT (-1.92226 52.53898)
2031,AEEC9B269443536603B7FE91787070DF,POINT (-1.81721 52.4974),POINT (-1.80864 52.48075)
2032,6AC2C3CC260B188AC758B72C3AB70ACF,POINT (-2.00238 52.40187),POINT (-2.00213 52.39638)
2033,5A646CDD174CF4AD3FA35F956D0176BE,POINT (-1.83247 52.42526),POINT (-1.87526 52.42922)
2034,1F106F6D8A4DABEF089739C9FBA561A0,POINT (-1.82366 52.49433),POINT (-1.86236 52.44627)
2035,AAD491B2A67E2E406E5C471D797A858D,POINT (-1.81985 52.57113),POINT (-1.87804 52.5438)
2036,3EE6B7E763E3D06802DB0C6AAB5EA3F6,POINT (-1.99001 52.4539),POINT (-1.98887 52.45791)
2037,85B86F4D56B38D43541388D591849265,POINT (-1.84039 52.44194),POINT (-1.97202 52.41402)
2038,73DCEBE42038261A4F124F0A9252BE86,POINT (-1.89728 52.51314),POINT (-1.89369 52.49581)
2039,7AB18E8457AAA4C371185C79A7B19788,POINT (-1.87891 52.54138),POINT (-1.85147 52.41686)
2040,4B0026C2D1C96C70352FA291DAFA29C2,POINT (-1.78495 52.46673),POINT (-1.84601 52.46162)
2041,2D9D098800C359183168EA985269ABA2,POINT (-1.78133 52.456),POINT (-1.77974 52.45578)
2042,66014EA328FEFEBE5224C3C71362F17F,POINT (-1.9323 52.40852),POINT (-1.90412 52.48248)
2043,9F98D92377222245BE9996C815D6F353,POINT (-1.96533 52.44185),POINT (-1.98736 52.3962)
2044,3CC35EA784F919CBFA8445A336CF904A,POINT (-1.95348 52.47494),POINT (-1.88117 52.4762)
2045,6D912BCBFCFD2132339C80BCB2D29F4B,POINT (-2.0056 52.45302),POINT (-1.94328 52.452)
2046,7A1A9B605229BF0E2A2B564A9798953F,POINT (-1.90654 52.47116),POINT (-1.9824 52.44573)
2047,B476A9145123893D26E14C0A0858358F,POINT (-1.8066 52.45),POINT (-1.81427 52.46226)
2048,F557DC1E9275A51DC21F760D0DBCC7A6,POINT (-1.9394 52.52894),POINT (-1.8692 52.47601)
2049,99AB46B8E49DF2EF7A858FE6AE6A4690,POINT (-1.79224 52.51736),POINT (-1.88903 52.4834)
2050,01BF6D758534824497537E0B06C78607,POINT (-1.93815 52.45604),POINT (-1.93095 52.4515)
2051,5F3EDEB50FAD942DE5665D39A9513AFD,POINT (-1.79228 52.46179),POINT (-1.7923 52.46176)
2052,7E59D4C14AA2B82AFFF1A7E3FD314480,POINT (-1.77845 52.48474),POINT (-1.86937 52.47549)
2053,53E53EAA04D41FA66F1748E22E150DB7,POINT (-1.97619 52.45964),POINT (-1.9103 52.48615)
2054,C36208960E5EA89E72316A6CE610CC21,POINT (-1.79767 52.54807),POINT (-1.89026 52.42399)
2055,4F8356A2B9583E24CEC2D4E1951D0FC2,POINT (-1.8218 52.45921),POINT (-1.82292 52.45893)
2056,AEEDB41624E3AEA481823DB11564738C,POINT (-1.89775 52.47914),POINT (-1.91106 52.49422)
2057,D93D81CDFAB7AF7589ACE2686AF60970,POINT (-1.78139 52.47126),POINT (-1.79374 52.46373)
2058,96F452B80A5271D4CA5BC98361D4865F,POINT (-2.01085 52.40387),POINT (-1.95905 52.39967)
2059,5687395B36E4FE3104C35DF7B875165A,POINT (-1.92455 52.43427),POINT (-1.89002 52.48642)
2060,BD0749AF84EF15CE3BFC1B022D61E9E3,POINT (-1.93907 52.52675),POINT (-1.94437 52.50169)
2061,FDF390C9129DCA24A764AE1A0816A3EC,POINT (-1.93535 52.44249),POINT (-1.92978 52.43741)
2062,9917B71762815F2B841A813DE9F07D72,POINT (-1.87941 52.54184),POINT (-1.8565 52.50461)
2063,798F5D2262DF24616CCAC2C43A05CD40,POINT (-1.79963 52.49943),POINT (-1.80099 52.49983)
2064,CE8891C0365374F684339423BDD2341F,POINT (-1.9725 52.43022),POINT (-1.97249 52.43021)
2065,983E3EE610E6956A4A32166918A81D9A,POINT (-1.93286 52.51582),POINT (-1.91744 52.50668)
2066,5EC88000972873496CE6080678E12A7A,POINT (-1.93121 52.44309),POINT (-1.92787 52.44227)
2067,C76609D752CC7FCCB62EC1326D93174D,POINT (-1.91068 52.43307),POINT (-1.93856 52.44325)
2068,E3A474D1414C95A7FA67CB204F20F0ED,POINT (-1.81112 52.58731),POINT (-1.89938 52.47844)
2069,E7CF4B19B9ACD75FD1D308DF108D991D,POINT (-1.82223 52.47054),POINT (-1.81298 52.47207)
2070,D0E9FF73A397BF8A95E52502B73D1967,POINT (-1.94894 52.39592),POINT (-1.90305 52.43094)
2071,ABC1FADA2B2AA76AE3F293FFF0D75A00,POINT (-1.85771 52.46423),POINT (-1.85509 52.46275)
2072,F8DC1AB8207250991C37DEE76D4EC285,POINT (-1.81287 52.58371),POINT (-1.87786 52.48962)
2073,AB36405DF1F264437A82A156BA6AC17E,POINT (-1.95406 52.40519),POINT (-1.78033 52.4847)
2074,D1E705A4A73D0A23A45FE1A0973C4614,POINT (-1.88325 52.40696),POINT (-1.89053 52.43292)
2075,0698AAA826B3818A9F3851E29EC97F2C,POINT (-1.86541 52.45628),POINT (-1.85913 52.4564)
2076,7A8EAECF6B0EFE08866C4CF541E5B70B,POINT (-1.81423 52.49455),POINT (-1.90158 52.51261)
2077,43CA2A196EAA4E910099B6EEF162CF5E,POINT (-1.84888 52.5244),POINT (-1.81728 52.50651)
2078,6FD3295D4AF69EB55C64A7E9EAC6604F,POINT (-1.89232 52.41002),POINT (-1.88736 52.41129)
2079,2AEA312A9483CE6085BC6BF19E026E47,POINT (-1.86191 52.42646),POINT (-1.86211 52.4292)
2080,D8B56FE203435E3C70E68E78C9FB4A81,POINT (-1.82519 52.53693),POINT (-1.90036 52.50043)
2081,B532B90822EEC441B6D3E562F9B720ED,POINT (-1.94478 52.46967),POINT (-1.94473 52.46966)
2082,BFFD8141C442C6C2854E1A8BEC2AAB80,POINT (-1.85327 52.52669),POINT (-1.8586 52.52803)
2083,AB8089EE0FAA8141BEA34961B10833AE,POINT (-1.91611 52.47285),POINT (-1.9138 52.47823)
2084,12E1E94D1CC3209EF2674D700241D14B,POINT (-1.91567 52.40886),POINT (-1.88756 52.40946)
2085,A37FFD7861A1AF51DF43F8BB3B018CCE,POINT (-1.92007 52.49815),POINT (-1.97376 52.45592)
2086,8F33C66B557B6AD0C79489F4482E856F,POINT (-1.79404 52.54411),POINT (-1.9807 52.38789)
2087,4E93E046128D0D0D2BD704F51554A87F,POINT (-1.803 52.48612),POINT (-1.8496 52.48874)
2088,2DADC3F0AA417DE0C3EFC121AA45DA12,POINT (-1.84154 52.42034),POINT (-1.84353 52.42422)
2089,F6F86867B3E0DC9CAC8E144C563D2C59,POINT (-1.82872 52.47772),POINT (-1.82986 52.47811)
2090,7D8E74033BAE63C195C1C7407E48C479,POINT (-1.84885 52.43664),POINT (-1.86572 52.46251)
2091,17C619EF676A855743B8ABE16049E028,POINT (-1.90694 52.47178),POINT (-1.94185 52.45279)
2092,66281C63195DD8F232916C2E3BC9C3B1,POINT (-1.93386 52.44682),POINT (-1.93863 52.45226)
2093,6E291785FA58229399C02B21D3798E24,POINT (-1.82579 52.55116),POINT (-1.89941 52.48069)
2094,D65AA3BF5EBDB59C1F3BD9F8475A43B6,POINT (-1.93503 52.41476),POINT (-1.89505 52.4848)
2095,A913C43B94FE6318847233EEB544AE24,POINT (-1.82623 52.56001),POINT (-1.92783 52.46724)
2096,EDC147AE4B530AEF056718D759977D9F,POINT (-1.84508 52.54012),POINT (-1.85714 52.50579)
2097,1F8CA6A099C1E5DCDA4B670363EC526E,POINT (-1.89003 52.50004),POINT (-1.88878 52.50104)
2098,53CC33DEA19B0A01EB8C3C2AB2365CAF,POINT (-1.92136 52.43438),POINT (-1.9351 52.4158)
2099,A3B50413D354D86CA22CD5884D4E83BC,POINT (-1.98772 52.38569),POINT (-1.99387 52.39058)
2100,F66349C8397EA868FA056144B79CC72C,POINT (-1.87664 52.55135),POINT (-1.91248 52.47546)
2101,1B36959CEB185E06B309EB5358CB6836,POINT (-1.90193 52.4979),POINT (-1.8246 52.47765)
2102,1ABC8AF5E3AA6F73A78BD480378F3662,POINT (-1.80399 52.45631),POINT (-1.98835 52.41293)
2103,101FEC999636DCAEF89C1F11BE97E0D9,POINT (-1.77636 52.47969),POINT (-1.80982 52.48649)
2104,F8991BBFCC445997715807BFCB74DEBA,POINT (-1.98873 52.41349),POINT (-1.95608 52.40397)
2105,3CF1958A6A98C591C3C32905E306F5E3,POINT (-1.98595 52.41586),POINT (-1.92484 52.42277)
2106,90FF15CC3C36F7B98BBB37FA9F0305D8,POINT (-2.01533 52.40504),POINT (-2.01663 52.40442)
2107,78E8F8B55E45F087AB9DAE11C03FCE30,POINT (-1.96695 52.44553),POINT (-2.00332 52.45477)
2108,4678C1025BC756FA1DA38E48B7C8307C,POINT (-1.86851 52.45803),POINT (-1.88202 52.48373)
2109,605EF99E8BBA9BC3D3790DA1E4FA637A,POINT (-1.82238 52.58348),POINT (-1.84867 52.51696)
2110,92F6239DF896F40F940515A4F3FEFB06,POINT (-1.83106 52.44346),POINT (-1.93376 52.50469)
2111,BC086BE0EB3D340580484016C58E197A,POINT (-1.85037 52.49172),POINT (-1.82182 52.50098)
2112,B34536D2800D1CE5661BAE60E9D3B2B9,POINT (-1.84864 52.54372),POINT (-1.80517 52.5891)
2113,0C2C29C6CF8C0FE20D9303A60F3D2146,POINT (-1.83019 52.47096),POINT (-1.93349 52.45136)
2114,CD048C9421A819C733EEBB8AEA5EE3E1,POINT (-1.8185 52.51702),POINT (-1.77886 52.51585)
2115,CFDDDD1F7F00286C40FBD24841F8B16D,POINT (-1.93147 52.5249),POINT (-1.92715 52.52039)
2116,03540E31F376868C0D1D85DC0DCFC6D7,POINT (-1.9123 52.48193),POINT (-1.90697 52.48135)
2117,091AE34E6B54A8B0F377B78C3F7167BC,POINT (-1.84485 52.59027),POINT (-1.82527 52.56153)
2118,396661C490B1D3191330A326B3FC3CAA,POINT (-1.89019 52.47758),POINT (-1.89008 52.47908)
2119,A052748979118C5F73961ECA901E2BD5,POINT (-1.83732 52.5877),POINT (-1.81715 52.59165)
2120,EEE14DFAEA4F794C5FB8447CD28D30E0,POINT (-1.88203 52.42654),POINT (-1.87701 52.42976)
2121,0DDB1F9E151CD7A337F856E311C1FC74,POINT (-1.86793 52.54137),POINT (-1.89368 52.48476)
2122,3E1D32CF47F09FCFDB45209D6808C6BA,POINT (-1.77811 52.48064),POINT (-1.81294 52.46401)
2123,E4477048E85E89018054E53F004B54FC,POINT (-1.94556 52.39535),POINT (-1.97034 52.39848)
2124,96427D0F3A8E9AF807AEFA7C1D2BCD8C,POINT (-1.97134 52.43225),POINT (-1.97195 52.43192)
2125,C1445F04ED49E25CF13422CF1F745B86,POINT (-1.80081 52.48775),POINT (-1.84275 52.5174)
2126,261C4A712C9FD3C56E53D11FB0833C75,POINT (-1.94091 52.43104),POINT (-1.93357 52.45069)
2127,955784BE8FDF44F7423B85802DE2C5BD,POINT (-1.83117 52.55976),POINT (-1.80865 52.55762)
2128,05D660B4C964A68E10B802A60E85CAF9,POINT (-1.85433 52.49715),POINT (-1.8203 52.49039)
2129,7592145E05B593DF2CEA0C72A13DE779,POINT (-1.91476 52.47369),POINT (-1.92743 52.46709)
2130,A377F7BD8BF0CFA173C29AD4A4021D09,POINT (-1.83822 52.44744),POINT (-1.869 52.47453)
2131,92DD75B19F2448C2089EABED050FE60E,POINT (-1.77421 52.46945),POINT (-1.98242 52.41831)
2132,1A575D91C68FCD663D6CD7101343AC51,POINT (-1.83089 52.54176),POINT (-1.82168 52.56943)
2133,CD8059CC3F2F3F27EE832E1362E5AEB5,POINT (-1.88914 52.43953),POINT (-1.91021 52.47863)
2134,977D60AE8BA5D86DA78D94A107733A4E,POINT (-1.95776 52.39168),POINT (-1.93889 52.45344)
2135,4C09754C39B3C4B6CCA6D87920A3980C,POINT (-1.78866 52.45877),POINT (-1.76744 52.49953)
2136,9C1A6AEBE26B2E93594862C045E8158F,POINT (-1.86325 52.4462),POINT (-1.81038 52.46335)
2137,2C6FE4B1C80E8AA609CDE1A11BCEF629,POINT (-1.886 52.54916),POINT (-1.88346 52.55428)
2138,2454EB498740A568575216D6D61FEB78,POINT (-1.86229 52.41344),POINT (-1.9121 52.53456)
2139,582276A8E872B08E44982C0FEC9BB0DC,POINT (-1.95969 52.41879),POINT (-1.88154 52.41102)
2140,A642201474461F93736B40C183013E80,POINT (-1.82531 52.59126),POINT (-1.91375 52.4771)
2141,AAF0CF931DAB94282D386AC05341E49A,POINT (-1.90379 52.4219),POINT (-1.90857 52.43093)
2142,1CB488DA1505DBCE4C3068492DAC3EBB,POINT (-1.87136 52.52005),POINT (-1.88276 52.53559)
2143,FCDCBF60B1416D49EFA040588FCA7333,POINT (-1.78876 52.53516),POINT (-1.7889 52.53527)
2144,FC370B2494307C9836F2F22756F3B19E,POINT (-1.90862 52.461),POINT (-1.92447 52.45031)
2145,3FA036292A86FBEB089C941363CA9D7F,POINT (-1.88201 52.54479),POINT (-1.88672 52.547)
2146,497164592B802AE040AC013171508F1F,POINT (-1.87704 52.41392),POINT (-1.88343 52.40924)
2147,DADB4E182D98F38F6005D063BDFBAAC9,POINT (-1.79762 52.53506),POINT (-1.8491 52.5427)
2148,FF9C30C34D2D348C29C70B4535AB06BD,POINT (-1.77639 52.46738),POINT (-1.93569 52.41034)
2149,1EB72AD7747D426DA8D8873133D280B9,POINT (-2.01227 52.40559),POINT (-1.95493 52.45791)
2150,95841BDF3BB9F48D389426EDFEF222D6,POINT (-1.85144 52.47458),POINT (-1.83806 52.4739)
2151,70A5B70EF4F08812AD298D402DF78BD4,POINT (-1.82484 52.50362),POINT (-1.89075 52.51347)
2152,DD504325CB264AA25C105A5282970762,POINT (-1.8144 52.58139),POINT (-1.81488 52.58095)
2153,60CB91800D7E8D6BEA14C608CE2A5256,POINT (-1.85417 52.52385),POINT (-1.83319 52.53315)
2154,CB133BECEF7DB31B37A7B703A2C3EE35,POINT (-1.98476 52.42265),POINT (-1.95534 52.42453)
2155,484497B3A8E4CC17B25819CB301E585D,POINT (-1.89624 52.42396),POINT (-1.88759 52.42933)
2156,F048E9904D0B225E29B1BB528720CD19,POINT (-1.84621 52.45062),POINT (-1.87778 52.45075)
2157,12285BA784D13A5B8BF03E4F103A3F7E,POINT (-2.00364 52.40954),POINT (-2.01493 52.40592)
